date,state,fips,cases,deaths,new_cases
2020-07-06,Idaho,16,8222,94,423.0
2020-07-07,Idaho,16,8582,94,360.0
2020-07-08,Idaho,16,9004,98,422.0
2020-07-09,Idaho,16,9598,101,594.0
2020-07-10,Idaho,16,10073,101,475.0
2020-07-11,Idaho,16,10584,102,511.0
2020-07-12,Idaho,16,10971,102,387.0
2020-07-13,Idaho,16,11531,102,560.0
2020-07-14,Idaho,16,11962,103,431.0
2020-07-15,Idaho,16,12599,111,637.0
2020-07-16,Idaho,16,13261,114,662.0
2020-07-17,Idaho,16,13879,119,618.0
2020-07-18,Idaho,16,14433,120,554.0
2020-07-19,Idaho,16,14960,120,527.0
2020-07-20,Idaho,16,15380,123,420.0
2020-07-21,Idaho,16,15899,127,519.0
2020-07-22,Idaho,16,16395,136,496.0
2020-07-23,Idaho,16,16862,142,467.0
2020-07-24,Idaho,16,17411,148,549.0
2020-07-25,Idaho,16,17920,150,509.0
2020-07-26,Idaho,16,18262,150,342.0
2020-01-24,Illinois,17,1,0,0.0
2020-01-25,Illinois,17,1,0,0.0
2020-01-26,Illinois,17,1,0,0.0
2020-01-27,Illinois,17,1,0,0.0
2020-01-28,Illinois,17,1,0,0.0
2020-01-29,Illinois,17,1,0,0.0
2020-01-30,Illinois,17,2,0,1.0
2020-01-31,Illinois,17,2,0,0.0
2020-02-01,Illinois,17,2,0,0.0
2020-02-02,Illinois,17,2,0,0.0
2020-02-03,Illinois,17,2,0,0.0
2020-02-04,Illinois,17,2,0,0.0
2020-02-05,Illinois,17,2,0,0.0
2020-02-06,Illinois,17,2,0,0.0
2020-02-07,Illinois,17,2,0,0.0
2020-02-08,Illinois,17,2,0,0.0
2020-02-09,Illinois,17,2,0,0.0
2020-02-10,Illinois,17,2,0,0.0
2020-02-11,Illinois,17,2,0,0.0
2020-02-12,Illinois,17,2,0,0.0
2020-02-13,Illinois,17,2,0,0.0
2020-02-14,Illinois,17,2,0,0.0
2020-02-15,Illinois,17,2,0,0.0
2020-02-16,Illinois,17,2,0,0.0
2020-02-17,Illinois,17,2,0,0.0
2020-02-18,Illinois,17,2,0,0.0
2020-02-19,Illinois,17,2,0,0.0
2020-02-20,Illinois,17,2,0,0.0
2020-02-21,Illinois,17,2,0,0.0
2020-02-22,Illinois,17,2,0,0.0
2020-02-23,Illinois,17,2,0,0.0
2020-02-24,Illinois,17,2,0,0.0
2020-02-25,Illinois,17,2,0,0.0
2020-02-26,Illinois,17,2,0,0.0
2020-02-27,Illinois,17,2,0,0.0
2020-02-28,Illinois,17,2,0,0.0
2020-02-29,Illinois,17,3,0,1.0
2020-03-01,Illinois,17,3,0,0.0
2020-03-02,Illinois,17,4,0,1.0
2020-03-03,Illinois,17,4,0,0.0
2020-03-04,Illinois,17,4,0,0.0
2020-03-05,Illinois,17,5,0,1.0
2020-03-06,Illinois,17,6,0,1.0
2020-03-07,Illinois,17,6,0,0.0
2020-03-08,Illinois,17,7,0,1.0
2020-03-09,Illinois,17,11,0,4.0
2020-03-10,Illinois,17,19,0,8.0
2020-03-11,Illinois,17,25,0,6.0
2020-03-12,Illinois,17,32,0,7.0
2020-03-13,Illinois,17,46,0,14.0
2020-03-14,Illinois,17,66,0,20.0
2020-03-15,Illinois,17,94,0,28.0
2020-03-16,Illinois,17,104,0,10.0
2020-03-17,Illinois,17,159,1,55.0
2020-03-18,Illinois,17,286,1,127.0
2020-03-19,Illinois,17,420,4,134.0
2020-03-20,Illinois,17,583,5,163.0
2020-03-21,Illinois,17,751,6,168.0
2020-03-22,Illinois,17,1047,9,296.0
2020-03-23,Illinois,17,1285,12,238.0
2020-03-24,Illinois,17,1535,16,250.0
2020-03-25,Illinois,17,1874,21,339.0
2020-03-26,Illinois,17,2538,26,664.0
2020-03-27,Illinois,17,3029,37,491.0
2020-03-28,Illinois,17,3547,50,518.0
2020-03-29,Illinois,17,4615,71,1068.0
2020-03-30,Illinois,17,5070,84,455.0
2020-03-31,Illinois,17,5992,107,922.0
2020-04-01,Illinois,17,6978,146,986.0
2020-04-02,Illinois,17,7695,165,717.0
2020-04-03,Illinois,17,8904,212,1209.0
2020-04-04,Illinois,17,10357,248,1453.0
2020-04-05,Illinois,17,11276,283,919.0
2020-04-06,Illinois,17,12262,309,986.0
2020-04-07,Illinois,17,13549,384,1287.0
2020-04-08,Illinois,17,15078,464,1529.0
2020-04-09,Illinois,17,16422,534,1344.0
2020-04-10,Illinois,17,17887,607,1465.0
2020-04-11,Illinois,17,19180,682,1293.0
2020-04-12,Illinois,17,20852,727,1672.0
2020-04-13,Illinois,17,22025,800,1173.0
2020-04-14,Illinois,17,23247,878,1222.0
2020-04-15,Illinois,17,24593,958,1346.0
2020-04-16,Illinois,17,25734,1081,1141.0
2020-04-17,Illinois,17,27575,1142,1841.0
2020-04-18,Illinois,17,29160,1272,1585.0
2020-04-19,Illinois,17,30357,1302,1197.0
2020-04-20,Illinois,17,31508,1359,1151.0
2020-04-21,Illinois,17,33059,1479,1551.0
2020-04-22,Illinois,17,35108,1577,2049.0
2020-04-23,Illinois,17,36935,1696,1827.0
2020-04-24,Illinois,17,39658,1804,2723.0
2020-04-25,Illinois,17,41777,1884,2119.0
2020-04-26,Illinois,17,43903,1943,2126.0
2020-04-27,Illinois,17,45883,1992,1980.0
2020-04-28,Illinois,17,48102,2132,2219.0
2020-04-29,Illinois,17,50355,2221,2253.0
2020-04-30,Illinois,17,52918,2361,2563.0
2020-05-01,Illinois,17,56055,2464,3137.0
2020-05-02,Illinois,17,58505,2576,2450.0
2020-05-03,Illinois,17,61499,2632,2994.0
2020-05-04,Illinois,17,63840,2673,2341.0
2020-05-05,Illinois,17,65889,2843,2049.0
2020-05-06,Illinois,17,68164,2977,2275.0
2020-05-07,Illinois,17,70802,3139,2638.0
2020-05-08,Illinois,17,73688,3262,2886.0
2020-05-09,Illinois,17,76008,3362,2320.0
2020-05-10,Illinois,17,77662,3426,1654.0
2020-05-11,Illinois,17,79123,3480,1461.0
2020-05-12,Illinois,17,83168,3617,4045.0
2020-05-13,Illinois,17,84874,3815,1706.0
2020-05-14,Illinois,17,88081,3945,3207.0
2020-05-15,Illinois,17,90528,4075,2447.0
2020-05-16,Illinois,17,92669,4149,2141.0
2020-05-17,Illinois,17,94360,4198,1691.0
2020-05-18,Illinois,17,96778,4257,2418.0
2020-05-19,Illinois,17,98298,4399,1520.0
2020-05-20,Illinois,17,100713,4547,2415.0
2020-05-21,Illinois,17,102995,4634,2282.0
2020-05-22,Illinois,17,105710,4740,2715.0
2020-05-23,Illinois,17,108100,4817,2390.0
2020-05-24,Illinois,17,110541,4884,2441.0
2020-05-25,Illinois,17,112248,4912,1707.0
2020-05-26,Illinois,17,113486,4960,1238.0
2020-05-27,Illinois,17,114612,5118,1126.0
2020-05-28,Illinois,17,116128,5225,1516.0
2020-05-29,Illinois,17,117794,5308,1666.0
2020-05-30,Illinois,17,119290,5368,1496.0
2020-05-31,Illinois,17,120588,5426,1298.0
2020-06-01,Illinois,17,121666,5458,1078.0
2020-06-02,Illinois,17,123244,5567,1578.0
2020-06-03,Illinois,17,124279,5665,1035.0
2020-06-04,Illinois,17,125149,5772,870.0
2020-06-05,Illinois,17,126317,5834,1168.0
2020-06-06,Illinois,17,127251,5898,934.0
2020-06-07,Illinois,17,128070,5939,819.0
2020-06-08,Illinois,17,129543,6142,1473.0
2020-06-09,Illinois,17,130321,6237,778.0
2020-06-10,Illinois,17,130889,6302,568.0
2020-06-11,Illinois,17,131731,6388,842.0
2020-06-12,Illinois,17,132489,6469,758.0
2020-06-13,Illinois,17,133117,6491,628.0
2020-06-14,Illinois,17,133719,6512,602.0
2020-06-15,Illinois,17,134247,6543,528.0
2020-06-16,Illinois,17,134866,6608,619.0
2020-06-17,Illinois,17,135416,6687,550.0
2020-06-18,Illinois,17,136081,6737,665.0
2020-06-19,Illinois,17,136917,6801,836.0
2020-06-20,Illinois,17,137535,6846,618.0
2020-06-21,Illinois,17,138154,6865,619.0
2020-06-22,Illinois,17,138615,6889,461.0
2020-06-23,Illinois,17,139282,6925,667.0
2020-06-24,Illinois,17,140025,6986,743.0
2020-06-25,Illinois,17,140935,7024,910.0
2020-06-26,Illinois,17,141812,7059,877.0
2020-06-27,Illinois,17,142536,7083,724.0
2020-06-28,Illinois,17,143117,7098,581.0
2020-06-29,Illinois,17,143885,7115,768.0
2020-06-30,Illinois,17,144661,7136,776.0
2020-07-01,Illinois,17,145541,7160,880.0
2020-07-02,Illinois,17,146407,7197,866.0
2020-07-03,Illinois,17,147293,7222,886.0
2020-07-04,Illinois,17,148151,7234,858.0
2020-07-05,Illinois,17,148730,7241,579.0
2020-07-06,Illinois,17,149428,7250,698.0
2020-07-07,Illinois,17,150110,7281,682.0
2020-07-08,Illinois,17,151055,7315,945.0
2020-07-09,Illinois,17,152188,7333,1133.0
2020-07-10,Illinois,17,153406,7349,1218.0
2020-07-11,Illinois,17,154530,7372,1124.0
2020-07-12,Illinois,17,155355,7391,825.0
2020-07-13,Illinois,17,156288,7398,933.0
2020-07-14,Illinois,17,157055,7425,767.0
2020-07-15,Illinois,17,158451,7435,1396.0
2020-07-16,Illinois,17,159676,7457,1225.0
2020-07-17,Illinois,17,161042,7468,1366.0
2020-07-18,Illinois,17,162299,7486,1257.0
2020-07-19,Illinois,17,163284,7491,985.0
2020-07-20,Illinois,17,164552,7500,1268.0
2020-07-21,Illinois,17,165534,7521,982.0
2020-07-22,Illinois,17,167142,7544,1608.0
2020-07-23,Illinois,17,168766,7563,1624.0
2020-07-24,Illinois,17,170376,7580,1610.0
2020-07-25,Illinois,17,171669,7593,1293.0
2020-07-26,Illinois,17,173079,7595,1410.0
2020-03-06,Indiana,18,1,0,0.0
2020-03-07,Indiana,18,1,0,0.0
2020-03-08,Indiana,18,2,0,1.0
2020-03-09,Indiana,18,4,0,2.0
2020-03-10,Indiana,18,6,0,2.0
2020-03-11,Indiana,18,11,0,5.0
2020-03-12,Indiana,18,12,0,1.0
2020-03-13,Indiana,18,12,0,0.0
2020-03-14,Indiana,18,15,0,3.0
2020-03-15,Indiana,18,19,0,4.0
2020-03-16,Indiana,18,24,1,5.0
2020-03-17,Indiana,18,30,2,6.0
2020-03-18,Indiana,18,39,2,9.0
2020-03-19,Indiana,18,56,2,17.0
2020-03-20,Indiana,18,81,5,25.0
2020-03-21,Indiana,18,128,6,47.0
2020-03-22,Indiana,18,204,9,76.0
2020-03-23,Indiana,18,264,12,60.0
2020-03-24,Indiana,18,371,17,107.0
2020-03-25,Indiana,18,484,19,113.0
2020-03-26,Indiana,18,661,23,177.0
2020-03-27,Indiana,18,992,32,331.0
2020-03-28,Indiana,18,1239,38,247.0
2020-03-29,Indiana,18,1522,40,283.0
2020-03-30,Indiana,18,1797,44,275.0
2020-03-31,Indiana,18,2177,61,380.0
2020-04-01,Indiana,18,2578,80,401.0
2020-04-02,Indiana,18,3056,94,478.0
2020-04-03,Indiana,18,3455,118,399.0
2020-04-04,Indiana,18,3975,136,520.0
2020-04-05,Indiana,18,4437,151,462.0
2020-04-06,Indiana,18,4986,171,549.0
2020-04-07,Indiana,18,5544,208,558.0
2020-04-08,Indiana,18,5986,246,442.0
2020-04-09,Indiana,18,6400,295,414.0
2020-04-10,Indiana,18,6960,353,560.0
2020-04-11,Indiana,18,7494,389,534.0
2020-04-12,Indiana,18,7990,405,496.0
2020-04-13,Indiana,18,8300,414,310.0
2020-04-14,Indiana,18,8598,458,298.0
2020-04-15,Indiana,18,9030,511,432.0
2020-04-16,Indiana,18,9619,554,589.0
2020-04-17,Indiana,18,10235,599,616.0
2020-04-18,Indiana,18,10730,633,495.0
2020-04-19,Indiana,18,11301,652,571.0
2020-04-20,Indiana,18,11784,666,483.0
2020-04-21,Indiana,18,12214,731,430.0
2020-04-22,Indiana,18,12575,764,361.0
2020-04-23,Indiana,18,13196,811,621.0
2020-04-24,Indiana,18,13848,851,652.0
2020-04-25,Indiana,18,14567,897,719.0
2020-04-26,Indiana,18,15187,928,620.0
2020-04-27,Indiana,18,16137,932,950.0
2020-04-28,Indiana,18,16783,992,646.0
2020-04-29,Indiana,18,17409,1065,626.0
2020-04-30,Indiana,18,18099,1114,690.0
2020-05-01,Indiana,18,18941,1175,842.0
2020-05-02,Indiana,18,19629,1229,688.0
2020-05-03,Indiana,18,20267,1246,638.0
2020-05-04,Indiana,18,20855,1264,588.0
2020-05-05,Indiana,18,21423,1326,568.0
2020-05-06,Indiana,18,22286,1377,863.0
2020-05-07,Indiana,18,22942,1414,656.0
2020-05-08,Indiana,18,23620,1447,678.0
2020-05-09,Indiana,18,24239,1490,619.0
2020-05-10,Indiana,18,24633,1508,394.0
2020-05-11,Indiana,18,25134,1540,501.0
2020-05-12,Indiana,18,25676,1578,542.0
2020-05-13,Indiana,18,26044,1619,368.0
2020-05-14,Indiana,18,26627,1646,583.0
2020-05-15,Indiana,18,27281,1691,654.0
2020-05-16,Indiana,18,27919,1741,638.0
2020-05-17,Indiana,18,28419,1751,500.0
2020-05-18,Indiana,18,28897,1765,478.0
2020-05-19,Indiana,18,29402,1824,505.0
2020-05-20,Indiana,18,29986,1864,584.0
2020-05-21,Indiana,18,30673,1913,687.0
2020-05-22,Indiana,18,31165,1941,492.0
2020-05-23,Indiana,18,31674,1964,509.0
2020-05-24,Indiana,18,32151,1976,477.0
2020-05-25,Indiana,18,32489,1984,338.0
2020-05-26,Indiana,18,32856,2004,367.0
2020-05-27,Indiana,18,33242,2030,386.0
2020-05-28,Indiana,18,33885,2068,643.0
2020-05-29,Indiana,18,34399,2110,514.0
2020-05-30,Indiana,18,35064,2125,665.0
2020-05-31,Indiana,18,35429,2134,365.0
2020-06-01,Indiana,18,35684,2142,255.0
2020-06-02,Indiana,18,36129,2197,445.0
2020-06-03,Indiana,18,36609,2207,480.0
2020-06-04,Indiana,18,37005,2231,396.0
2020-06-05,Indiana,18,37499,2258,494.0
2020-06-06,Indiana,18,37928,2292,429.0
2020-06-07,Indiana,18,38328,2303,400.0
2020-06-08,Indiana,18,38553,2316,225.0
2020-06-09,Indiana,18,38985,2339,432.0
2020-06-10,Indiana,18,39297,2355,312.0
2020-06-11,Indiana,18,39714,2380,417.0
2020-06-12,Indiana,18,40114,2396,400.0
2020-06-13,Indiana,18,40535,2413,421.0
2020-06-14,Indiana,18,40901,2422,366.0
2020-06-15,Indiana,18,41422,2433,521.0
2020-06-16,Indiana,18,41780,2447,358.0
2020-06-17,Indiana,18,42036,2475,256.0
2020-06-18,Indiana,18,42480,2491,444.0
2020-06-19,Indiana,18,42801,2516,321.0
2020-06-20,Indiana,18,43135,2536,334.0
2020-06-21,Indiana,18,43496,2540,361.0
2020-06-22,Indiana,18,43709,2553,213.0
2020-06-23,Indiana,18,43967,2569,258.0
2020-06-24,Indiana,18,44260,2578,293.0
2020-06-25,Indiana,18,44779,2586,519.0
2020-06-26,Indiana,18,45269,2595,490.0
2020-06-27,Indiana,18,45707,2616,438.0
2020-06-28,Indiana,18,46071,2619,364.0
2020-06-29,Indiana,18,46370,2624,299.0
2020-06-30,Indiana,18,46740,2640,370.0
2020-07-01,Indiana,18,47116,2650,376.0
2020-07-02,Indiana,18,47553,2662,437.0
2020-07-03,Indiana,18,48099,2682,546.0
2020-07-04,Indiana,18,48628,2687,529.0
2020-07-05,Indiana,18,49203,2693,575.0
2020-07-06,Indiana,18,49560,2698,357.0
2020-07-07,Indiana,18,49859,2717,299.0
2020-07-08,Indiana,18,50309,2732,450.0
2020-07-09,Indiana,18,50829,2739,520.0
2020-07-10,Indiana,18,51567,2748,738.0
2020-07-11,Indiana,18,52358,2756,791.0
2020-07-12,Indiana,18,52892,2760,534.0
2020-07-13,Indiana,18,53327,2762,435.0
2020-07-14,Indiana,18,54001,2775,674.0
2020-07-15,Indiana,18,54698,2785,697.0
2020-07-16,Indiana,18,55413,2795,715.0
2020-07-17,Indiana,18,56160,2803,747.0
2020-07-18,Indiana,18,57045,2820,885.0
2020-07-19,Indiana,18,57965,2822,920.0
2020-07-20,Indiana,18,58607,2825,642.0
2020-07-21,Indiana,18,59344,2846,737.0
2020-07-22,Indiana,18,60126,2863,782.0
2020-07-23,Indiana,18,61079,2880,953.0
2020-07-24,Indiana,18,62081,2884,1002.0
2020-07-25,Indiana,18,63030,2895,949.0
2020-07-26,Indiana,18,63881,2903,851.0
2020-03-08,Iowa,19,3,0,0.0
2020-03-09,Iowa,19,8,0,5.0
2020-03-10,Iowa,19,13,0,5.0
2020-03-11,Iowa,19,14,0,1.0
2020-03-12,Iowa,19,16,0,2.0
2020-03-13,Iowa,19,17,0,1.0
2020-03-14,Iowa,19,18,0,1.0
2020-03-15,Iowa,19,22,0,4.0
2020-03-16,Iowa,19,22,0,0.0
2020-03-17,Iowa,19,29,0,7.0
2020-03-18,Iowa,19,38,0,9.0
2020-03-19,Iowa,19,44,0,6.0
2020-03-20,Iowa,19,45,0,1.0
2020-03-21,Iowa,19,68,0,23.0
2020-03-22,Iowa,19,90,0,22.0
2020-03-23,Iowa,19,105,0,15.0
2020-03-24,Iowa,19,124,1,19.0
2020-03-25,Iowa,19,147,1,23.0
2020-03-26,Iowa,19,179,1,32.0
2020-03-27,Iowa,19,236,3,57.0
2020-03-28,Iowa,19,298,3,62.0
2020-03-29,Iowa,19,336,4,38.0
2020-03-30,Iowa,19,424,6,88.0
2020-03-31,Iowa,19,498,7,74.0
2020-04-01,Iowa,19,549,9,51.0
2020-04-02,Iowa,19,614,11,65.0
2020-04-03,Iowa,19,699,11,85.0
2020-04-04,Iowa,19,786,11,87.0
2020-04-05,Iowa,19,868,22,82.0
2020-04-06,Iowa,19,946,25,78.0
2020-04-07,Iowa,19,1048,26,102.0
2020-04-08,Iowa,19,1145,27,97.0
2020-04-09,Iowa,19,1270,27,125.0
2020-04-10,Iowa,19,1388,31,118.0
2020-04-11,Iowa,19,1510,34,122.0
2020-04-12,Iowa,19,1587,41,77.0
2020-04-13,Iowa,19,1710,44,123.0
2020-04-14,Iowa,19,1899,44,189.0
2020-04-15,Iowa,19,1995,53,96.0
2020-04-16,Iowa,19,2141,60,146.0
2020-04-17,Iowa,19,2332,64,191.0
2020-04-18,Iowa,19,2513,74,181.0
2020-04-19,Iowa,19,2915,75,402.0
2020-04-20,Iowa,19,3175,79,260.0
2020-04-21,Iowa,19,3641,83,466.0
2020-04-22,Iowa,19,3764,90,123.0
2020-04-23,Iowa,19,3939,96,175.0
2020-04-24,Iowa,19,4459,107,520.0
2020-04-25,Iowa,19,5109,112,650.0
2020-04-26,Iowa,19,5490,118,381.0
2020-04-27,Iowa,19,5868,127,378.0
2020-04-28,Iowa,19,6376,136,508.0
2020-04-29,Iowa,19,6843,148,467.0
2020-04-30,Iowa,19,7145,162,302.0
2020-05-01,Iowa,19,7883,170,738.0
2020-05-02,Iowa,19,8641,175,758.0
2020-05-03,Iowa,19,9169,184,528.0
2020-05-04,Iowa,19,9703,188,534.0
2020-05-05,Iowa,19,10111,207,408.0
2020-05-06,Iowa,19,10404,219,293.0
2020-05-07,Iowa,19,11059,231,655.0
2020-05-08,Iowa,19,11457,243,398.0
2020-05-09,Iowa,19,11671,252,214.0
2020-05-10,Iowa,19,11959,265,288.0
2020-05-11,Iowa,19,12373,271,414.0
2020-05-12,Iowa,19,12912,289,539.0
2020-05-13,Iowa,19,13289,306,377.0
2020-05-14,Iowa,19,13675,318,386.0
2020-05-15,Iowa,19,14049,336,374.0
2020-05-16,Iowa,19,14328,346,279.0
2020-05-17,Iowa,19,14651,351,323.0
2020-05-18,Iowa,19,14955,355,304.0
2020-05-19,Iowa,19,15296,367,341.0
2020-05-20,Iowa,19,15868,400,572.0
2020-05-21,Iowa,19,16170,414,302.0
2020-05-22,Iowa,19,16510,441,340.0
2020-05-23,Iowa,19,16898,446,388.0
2020-05-24,Iowa,19,17434,456,536.0
2020-05-25,Iowa,19,17628,460,194.0
2020-05-26,Iowa,19,17999,480,371.0
2020-05-27,Iowa,19,18446,496,447.0
2020-05-28,Iowa,19,18672,510,226.0
2020-05-29,Iowa,19,19019,525,347.0
2020-05-30,Iowa,19,19336,531,317.0
2020-05-31,Iowa,19,19621,537,285.0
2020-06-01,Iowa,19,19789,558,168.0
2020-06-02,Iowa,19,20017,564,228.0
2020-06-03,Iowa,19,20376,574,359.0
2020-06-04,Iowa,19,20943,590,567.0
2020-06-05,Iowa,19,21332,597,389.0
2020-06-06,Iowa,19,21527,602,195.0
2020-06-07,Iowa,19,21794,606,267.0
2020-06-08,Iowa,19,22111,623,317.0
2020-06-09,Iowa,19,22271,629,160.0
2020-06-10,Iowa,19,22733,638,462.0
2020-06-11,Iowa,19,23103,641,370.0
2020-06-12,Iowa,19,23455,650,352.0
2020-06-13,Iowa,19,23792,651,337.0
2020-06-14,Iowa,19,23959,652,167.0
2020-06-15,Iowa,19,24110,661,151.0
2020-06-16,Iowa,19,24263,670,153.0
2020-06-17,Iowa,19,24616,677,353.0
2020-06-18,Iowa,19,24959,680,343.0
2020-06-19,Iowa,19,25424,681,465.0
2020-06-20,Iowa,19,25552,685,128.0
2020-06-21,Iowa,19,26020,686,468.0
2020-06-22,Iowa,19,26217,687,197.0
2020-06-23,Iowa,19,26470,690,253.0
2020-06-24,Iowa,19,26897,694,427.0
2020-06-25,Iowa,19,27384,702,487.0
2020-06-26,Iowa,19,27828,704,444.0
2020-06-27,Iowa,19,28203,704,375.0
2020-06-28,Iowa,19,28520,706,317.0
2020-06-29,Iowa,19,28874,712,354.0
2020-06-30,Iowa,19,29152,717,278.0
2020-07-01,Iowa,19,29618,717,466.0
2020-07-02,Iowa,19,30259,719,641.0
2020-07-03,Iowa,19,30631,721,372.0
2020-07-04,Iowa,19,31167,721,536.0
2020-07-05,Iowa,19,31612,721,445.0
2020-07-06,Iowa,19,31764,725,152.0
2020-07-07,Iowa,19,32153,732,389.0
2020-07-08,Iowa,19,32716,739,563.0
2020-07-09,Iowa,19,33316,742,600.0
2020-07-10,Iowa,19,34232,748,916.0
2020-07-11,Iowa,19,34695,748,463.0
2020-07-12,Iowa,19,35410,752,715.0
2020-07-13,Iowa,19,35631,755,221.0
2020-07-14,Iowa,19,35942,759,311.0
2020-07-15,Iowa,19,36536,777,594.0
2020-07-16,Iowa,19,37414,781,878.0
2020-07-17,Iowa,19,37903,785,489.0
2020-07-18,Iowa,19,38314,790,411.0
2020-07-19,Iowa,19,38813,793,499.0
2020-07-20,Iowa,19,39343,798,530.0
2020-07-21,Iowa,19,39721,808,378.0
2020-07-22,Iowa,19,40208,814,487.0
2020-07-23,Iowa,19,40796,820,588.0
2020-07-24,Iowa,19,41434,826,638.0
2020-07-25,Iowa,19,41886,826,452.0
2020-07-26,Iowa,19,42357,829,471.0
2020-03-07,Kansas,20,1,0,0.0
2020-03-08,Kansas,20,1,0,0.0
2020-03-09,Kansas,20,1,0,0.0
2020-03-10,Kansas,20,1,0,0.0
2020-03-11,Kansas,20,1,0,0.0
2020-03-12,Kansas,20,5,1,4.0
2020-03-13,Kansas,20,6,1,1.0
2020-03-14,Kansas,20,8,1,2.0
2020-03-15,Kansas,20,9,1,1.0
2020-03-16,Kansas,20,11,1,2.0
2020-03-17,Kansas,20,17,1,6.0
2020-03-18,Kansas,20,22,1,5.0
2020-03-19,Kansas,20,35,1,13.0
2020-03-20,Kansas,20,49,1,14.0
2020-03-21,Kansas,20,57,2,8.0
2020-03-22,Kansas,20,66,2,9.0
2020-03-23,Kansas,20,82,2,16.0
2020-03-24,Kansas,20,102,3,20.0
2020-03-25,Kansas,20,134,3,32.0
2020-03-26,Kansas,20,173,3,39.0
2020-03-27,Kansas,20,213,4,40.0
2020-03-28,Kansas,20,272,6,59.0
2020-03-29,Kansas,20,333,7,61.0
2020-03-30,Kansas,20,374,9,41.0
2020-03-31,Kansas,20,435,10,61.0
2020-04-01,Kansas,20,489,11,54.0
2020-04-02,Kansas,20,554,14,65.0
2020-04-03,Kansas,20,625,19,71.0
2020-04-04,Kansas,20,702,21,77.0
2020-04-05,Kansas,20,769,23,67.0
2020-04-06,Kansas,20,854,25,85.0
2020-04-07,Kansas,20,905,30,51.0
2020-04-08,Kansas,20,1055,38,150.0
2020-04-09,Kansas,20,1116,42,61.0
2020-04-10,Kansas,20,1180,50,64.0
2020-04-11,Kansas,20,1282,55,102.0
2020-04-12,Kansas,20,1337,56,55.0
2020-04-13,Kansas,20,1384,63,47.0
2020-04-14,Kansas,20,1440,69,56.0
2020-04-15,Kansas,20,1503,76,63.0
2020-04-16,Kansas,20,1595,80,92.0
2020-04-17,Kansas,20,1732,84,137.0
2020-04-18,Kansas,20,1820,86,88.0
2020-04-19,Kansas,20,1897,94,77.0
2020-04-20,Kansas,20,2030,101,133.0
2020-04-21,Kansas,20,2114,107,84.0
2020-04-22,Kansas,20,2291,111,177.0
2020-04-23,Kansas,20,2626,112,335.0
2020-04-24,Kansas,20,2842,117,216.0
2020-04-25,Kansas,20,3091,119,249.0
2020-04-26,Kansas,20,3198,120,107.0
2020-04-27,Kansas,20,3407,126,209.0
2020-04-28,Kansas,20,3601,127,194.0
2020-04-29,Kansas,20,3811,132,210.0
2020-04-30,Kansas,20,4305,133,494.0
2020-05-01,Kansas,20,4510,136,205.0
2020-05-02,Kansas,20,4863,140,353.0
2020-05-03,Kansas,20,5177,142,314.0
2020-05-04,Kansas,20,5385,154,208.0
2020-05-05,Kansas,20,5627,160,242.0
2020-05-06,Kansas,20,5893,163,266.0
2020-05-07,Kansas,20,6240,164,347.0
2020-05-08,Kansas,20,6751,167,511.0
2020-05-09,Kansas,20,6923,172,172.0
2020-05-10,Kansas,20,7045,172,122.0
2020-05-11,Kansas,20,7161,174,116.0
2020-05-12,Kansas,20,7352,178,191.0
2020-05-13,Kansas,20,7552,179,200.0
2020-05-14,Kansas,20,7668,181,116.0
2020-05-15,Kansas,20,8006,187,338.0
2020-05-16,Kansas,20,8059,189,53.0
2020-05-17,Kansas,20,8066,189,7.0
2020-05-18,Kansas,20,8439,190,373.0
2020-05-19,Kansas,20,8488,193,49.0
2020-05-20,Kansas,20,8661,197,173.0
2020-05-21,Kansas,20,8771,199,110.0
2020-05-22,Kansas,20,9068,200,297.0
2020-05-23,Kansas,20,9119,200,51.0
2020-05-24,Kansas,20,9135,200,16.0
2020-05-25,Kansas,20,9272,201,137.0
2020-05-26,Kansas,20,9352,204,80.0
2020-05-27,Kansas,20,9453,207,101.0
2020-05-28,Kansas,20,9513,209,60.0
2020-05-29,Kansas,20,9826,209,313.0
2020-05-30,Kansas,20,9847,209,21.0
2020-05-31,Kansas,20,9878,211,31.0
2020-06-01,Kansas,20,10103,217,225.0
2020-06-02,Kansas,20,10143,227,40.0
2020-06-03,Kansas,20,10281,227,138.0
2020-06-04,Kansas,20,10332,230,51.0
2020-06-05,Kansas,20,10493,233,161.0
2020-06-06,Kansas,20,10517,234,24.0
2020-06-07,Kansas,20,10549,234,32.0
2020-06-08,Kansas,20,10724,237,175.0
2020-06-09,Kansas,20,10786,238,62.0
2020-06-10,Kansas,20,10931,241,145.0
2020-06-11,Kansas,20,10984,242,53.0
2020-06-12,Kansas,20,11152,243,168.0
2020-06-13,Kansas,20,11195,244,43.0
2020-06-14,Kansas,20,11247,244,52.0
2020-06-15,Kansas,20,11516,246,269.0
2020-06-16,Kansas,20,11569,246,53.0
2020-06-17,Kansas,20,11801,248,232.0
2020-06-18,Kansas,20,11886,252,85.0
2020-06-19,Kansas,20,12168,254,282.0
2020-06-20,Kansas,20,12218,257,50.0
2020-06-21,Kansas,20,12258,258,40.0
2020-06-22,Kansas,20,12576,260,318.0
2020-06-23,Kansas,20,12659,261,83.0
2020-06-24,Kansas,20,13110,262,451.0
2020-06-25,Kansas,20,13207,263,97.0
2020-06-26,Kansas,20,13729,266,522.0
